loss,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
1.3724011724645442,0.3353115727002967,1743869838,,False,1,6b4a8_00017,2025-04-05_18-17-18,2.2624762058258057,2.2624762058258057,41448,MacBook-Pro-8,127.0.0.1,2.2624762058258057,1
1.3732607798142866,0.33827893175074186,1743869839,,False,2,6b4a8_00017,2025-04-05_18-17-19,0.6532270908355713,2.915703296661377,41448,MacBook-Pro-8,127.0.0.1,2.915703296661377,2
1.37325411493128,0.34718100890207715,1743869839,,False,3,6b4a8_00017,2025-04-05_18-17-19,0.6541008949279785,3.5698041915893555,41448,MacBook-Pro-8,127.0.0.1,3.5698041915893555,3
1.3710172826593572,0.33827893175074186,1743869840,,False,4,6b4a8_00017,2025-04-05_18-17-20,0.6534161567687988,4.223220348358154,41448,MacBook-Pro-8,127.0.0.1,4.223220348358154,4
1.3660657839341597,0.3857566765578635,1743869841,,False,5,6b4a8_00017,2025-04-05_18-17-21,0.677534818649292,4.900755167007446,41448,MacBook-Pro-8,127.0.0.1,4.900755167007446,5
1.3671578168869019,0.34124629080118696,1743869841,,False,6,6b4a8_00017,2025-04-05_18-17-21,0.6568310260772705,5.557586193084717,41448,MacBook-Pro-8,127.0.0.1,5.557586193084717,6
1.3630758849057285,0.3590504451038576,1743869842,,False,7,6b4a8_00017,2025-04-05_18-17-22,0.6571459770202637,6.2147321701049805,41448,MacBook-Pro-8,127.0.0.1,6.2147321701049805,7
1.3632587519558994,0.3353115727002967,1743869843,,False,8,6b4a8_00017,2025-04-05_18-17-23,0.6531329154968262,6.867865085601807,41448,MacBook-Pro-8,127.0.0.1,6.867865085601807,8
1.3612093817103992,0.3620178041543027,1743869843,,False,9,6b4a8_00017,2025-04-05_18-17-23,0.6562800407409668,7.524145126342773,41448,MacBook-Pro-8,127.0.0.1,7.524145126342773,9
1.3585451299493962,0.3560830860534125,1743869844,,False,10,6b4a8_00017,2025-04-05_18-17-24,0.6543631553649902,8.178508281707764,41448,MacBook-Pro-8,127.0.0.1,8.178508281707764,10
1.35681904445995,0.3590504451038576,1743869845,,False,11,6b4a8_00017,2025-04-05_18-17-25,0.6624646186828613,8.840972900390625,41448,MacBook-Pro-8,127.0.0.1,8.840972900390625,11
1.3516831506382336,0.3857566765578635,1743869845,,False,12,6b4a8_00017,2025-04-05_18-17-25,0.6594350337982178,9.500407934188843,41448,MacBook-Pro-8,127.0.0.1,9.500407934188843,12
1.3492808775468306,0.3798219584569733,1743869846,,False,13,6b4a8_00017,2025-04-05_18-17-26,0.6512410640716553,10.151648998260498,41448,MacBook-Pro-8,127.0.0.1,10.151648998260498,13
1.349045211618597,0.3916913946587537,1743869847,,False,14,6b4a8_00017,2025-04-05_18-17-27,0.6557199954986572,10.807368993759155,41448,MacBook-Pro-8,127.0.0.1,10.807368993759155,14
1.346304178237915,0.36795252225519287,1743869847,,False,15,6b4a8_00017,2025-04-05_18-17-27,0.6556739807128906,11.463042974472046,41448,MacBook-Pro-8,127.0.0.1,11.463042974472046,15
1.3439251943068071,0.39465875370919884,1743869848,,False,16,6b4a8_00017,2025-04-05_18-17-28,0.6512601375579834,12.11430311203003,41448,MacBook-Pro-8,127.0.0.1,12.11430311203003,16
1.3408454331484707,0.3620178041543027,1743869849,,False,17,6b4a8_00017,2025-04-05_18-17-29,0.6559832096099854,12.770286321640015,41448,MacBook-Pro-8,127.0.0.1,12.770286321640015,17
1.3386775905435735,0.39762611275964393,1743869849,,False,18,6b4a8_00017,2025-04-05_18-17-29,0.65802001953125,13.428306341171265,41448,MacBook-Pro-8,127.0.0.1,13.428306341171265,18
1.3346592621369795,0.39465875370919884,1743869850,,False,19,6b4a8_00017,2025-04-05_18-17-30,0.6574032306671143,14.085709571838379,41448,MacBook-Pro-8,127.0.0.1,14.085709571838379,19
1.3337329517711292,0.3649851632047478,1743869851,,False,20,6b4a8_00017,2025-04-05_18-17-31,0.6548311710357666,14.740540742874146,41448,MacBook-Pro-8,127.0.0.1,14.740540742874146,20
1.3250833316282793,0.3798219584569733,1743869851,,False,21,6b4a8_00017,2025-04-05_18-17-31,0.6555271148681641,15.39606785774231,41448,MacBook-Pro-8,127.0.0.1,15.39606785774231,21
1.3213284340771763,0.4124629080118694,1743869852,,False,22,6b4a8_00017,2025-04-05_18-17-32,0.6634202003479004,16.05948805809021,41448,MacBook-Pro-8,127.0.0.1,16.05948805809021,22
1.3157076618888162,0.36795252225519287,1743869853,,False,23,6b4a8_00017,2025-04-05_18-17-33,0.654710054397583,16.714198112487793,41448,MacBook-Pro-8,127.0.0.1,16.714198112487793,23
1.3117830861698498,0.37388724035608306,1743869853,,False,24,6b4a8_00017,2025-04-05_18-17-33,0.6549897193908691,17.369187831878662,41448,MacBook-Pro-8,127.0.0.1,17.369187831878662,24
1.3051076910712502,0.3916913946587537,1743869854,,False,25,6b4a8_00017,2025-04-05_18-17-34,0.6668848991394043,18.036072731018066,41448,MacBook-Pro-8,127.0.0.1,18.036072731018066,25
1.3014351563020186,0.37091988130563797,1743869855,,False,26,6b4a8_00017,2025-04-05_18-17-35,0.6599850654602051,18.69605779647827,41448,MacBook-Pro-8,127.0.0.1,18.69605779647827,26
1.2927830652757124,0.3560830860534125,1743869855,,False,27,6b4a8_00017,2025-04-05_18-17-35,0.6552507877349854,19.351308584213257,41448,MacBook-Pro-8,127.0.0.1,19.351308584213257,27
1.2840194702148438,0.4094955489614243,1743869856,,False,28,6b4a8_00017,2025-04-05_18-17-36,0.6554479598999023,20.00675654411316,41448,MacBook-Pro-8,127.0.0.1,20.00675654411316,28
1.274186524477872,0.39465875370919884,1743869857,,False,29,6b4a8_00017,2025-04-05_18-17-37,0.6631660461425781,20.669922590255737,41448,MacBook-Pro-8,127.0.0.1,20.669922590255737,29
1.2699911269274624,0.39762611275964393,1743869857,,False,30,6b4a8_00017,2025-04-05_18-17-37,0.6554570198059082,21.325379610061646,41448,MacBook-Pro-8,127.0.0.1,21.325379610061646,30
1.2584982785311611,0.3827893175074184,1743869858,,False,31,6b4a8_00017,2025-04-05_18-17-38,0.6542069911956787,21.979586601257324,41448,MacBook-Pro-8,127.0.0.1,21.979586601257324,31
1.2558473348617554,0.3620178041543027,1743869859,,False,32,6b4a8_00017,2025-04-05_18-17-39,0.6558799743652344,22.63546657562256,41448,MacBook-Pro-8,127.0.0.1,22.63546657562256,32
1.2419340393759988,0.3768545994065282,1743869859,,False,33,6b4a8_00017,2025-04-05_18-17-39,0.6643080711364746,23.299774646759033,41448,MacBook-Pro-8,127.0.0.1,23.299774646759033,33
1.2451208288019353,0.40059347181008903,1743869860,,False,34,6b4a8_00017,2025-04-05_18-17-40,0.6561522483825684,23.9559268951416,41448,MacBook-Pro-8,127.0.0.1,23.9559268951416,34
1.2389844114130193,0.3887240356083086,1743869861,,False,35,6b4a8_00017,2025-04-05_18-17-41,0.6559789180755615,24.611905813217163,41448,MacBook-Pro-8,127.0.0.1,24.611905813217163,35
1.237707874991677,0.4065281899109792,1743869861,,False,36,6b4a8_00017,2025-04-05_18-17-41,0.65553879737854,25.267444610595703,41448,MacBook-Pro-8,127.0.0.1,25.267444610595703,36
1.2303544066169045,0.4065281899109792,1743869862,,False,37,6b4a8_00017,2025-04-05_18-17-42,0.6656777858734131,25.933122396469116,41448,MacBook-Pro-8,127.0.0.1,25.933122396469116,37
1.2312987826087258,0.3798219584569733,1743869863,,False,38,6b4a8_00017,2025-04-05_18-17-43,0.6567409038543701,26.589863300323486,41448,MacBook-Pro-8,127.0.0.1,26.589863300323486,38
1.234895337711681,0.41543026706231456,1743869863,,False,39,6b4a8_00017,2025-04-05_18-17-43,0.6559889316558838,27.24585223197937,41448,MacBook-Pro-8,127.0.0.1,27.24585223197937,39
1.2255609468980269,0.41543026706231456,1743869864,,False,40,6b4a8_00017,2025-04-05_18-17-44,0.663703203201294,27.909555435180664,41448,MacBook-Pro-8,127.0.0.1,27.909555435180664,40
1.2280859513716265,0.43026706231454004,1743869865,,False,41,6b4a8_00017,2025-04-05_18-17-45,0.6616048812866211,28.571160316467285,41448,MacBook-Pro-8,127.0.0.1,28.571160316467285,41
1.2311068123037165,0.37091988130563797,1743869865,,False,42,6b4a8_00017,2025-04-05_18-17-45,0.6568758487701416,29.228036165237427,41448,MacBook-Pro-8,127.0.0.1,29.228036165237427,42
1.2255391966212879,0.39762611275964393,1743869866,,False,43,6b4a8_00017,2025-04-05_18-17-46,0.6588170528411865,29.886853218078613,41448,MacBook-Pro-8,127.0.0.1,29.886853218078613,43
1.228244586424394,0.39762611275964393,1743869867,,False,44,6b4a8_00017,2025-04-05_18-17-47,0.66037917137146,30.547232389450073,41448,MacBook-Pro-8,127.0.0.1,30.547232389450073,44
1.2162355834787542,0.3916913946587537,1743869867,,False,45,6b4a8_00017,2025-04-05_18-17-47,0.6561610698699951,31.20339345932007,41448,MacBook-Pro-8,127.0.0.1,31.20339345932007,45
1.221496744589372,0.42433234421364985,1743869868,,False,46,6b4a8_00017,2025-04-05_18-17-48,0.6580777168273926,31.86147117614746,41448,MacBook-Pro-8,127.0.0.1,31.86147117614746,46
1.2078347639604048,0.41543026706231456,1743869869,,False,47,6b4a8_00017,2025-04-05_18-17-49,0.6564359664916992,32.51790714263916,41448,MacBook-Pro-8,127.0.0.1,32.51790714263916,47
