loss,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.15071954171765933,0.5014836795252225,1743865964,,False,1,85af8_00008,2025-04-05_17-12-44,2.942471981048584,2.942471981048584,37407,MacBook-Pro-8,127.0.0.1,2.942471981048584,1
0.12615272843024947,0.5964391691394659,1743865965,,False,2,85af8_00008,2025-04-05_17-12-45,1.0952770709991455,4.0377490520477295,37407,MacBook-Pro-8,127.0.0.1,4.0377490520477295,2
0.1087159529667009,0.6439169139465876,1743865966,,False,3,85af8_00008,2025-04-05_17-12-46,1.2134079933166504,5.25115704536438,37407,MacBook-Pro-8,127.0.0.1,5.25115704536438,3
0.10428692095658997,0.6795252225519288,1743865968,,False,4,85af8_00008,2025-04-05_17-12-48,1.0471899509429932,6.298346996307373,37407,MacBook-Pro-8,127.0.0.1,6.298346996307373,4
0.09368090721016581,0.6824925816023739,1743865969,,False,5,85af8_00008,2025-04-05_17-12-49,1.068228006362915,7.366575002670288,37407,MacBook-Pro-8,127.0.0.1,7.366575002670288,5
0.09488640607080677,0.6765578635014837,1743865970,,False,6,85af8_00008,2025-04-05_17-12-50,0.9877796173095703,8.354354619979858,37407,MacBook-Pro-8,127.0.0.1,8.354354619979858,6
0.089952113868838,0.6884272997032641,1743865971,,False,7,85af8_00008,2025-04-05_17-12-51,1.1059348583221436,9.460289478302002,37407,MacBook-Pro-8,127.0.0.1,9.460289478302002,7
0.08889403253455054,0.6973293768545994,1743865972,,False,8,85af8_00008,2025-04-05_17-12-52,1.067525863647461,10.527815341949463,37407,MacBook-Pro-8,127.0.0.1,10.527815341949463,8
0.0900855093178424,0.6973293768545994,1743865973,,False,9,85af8_00008,2025-04-05_17-12-53,1.0751926898956299,11.603008031845093,37407,MacBook-Pro-8,127.0.0.1,11.603008031845093,9
0.09015871635214849,0.7032640949554896,1743865974,,False,10,85af8_00008,2025-04-05_17-12-54,1.1298918724060059,12.732899904251099,37407,MacBook-Pro-8,127.0.0.1,12.732899904251099,10
0.07938595835796812,0.7329376854599406,1743865975,,False,11,85af8_00008,2025-04-05_17-12-55,1.0923547744750977,13.825254678726196,37407,MacBook-Pro-8,127.0.0.1,13.825254678726196,11
0.08531397056173194,0.7418397626112759,1743865976,,False,12,85af8_00008,2025-04-05_17-12-56,1.049070119857788,14.874324798583984,37407,MacBook-Pro-8,127.0.0.1,14.874324798583984,12
0.07607151254672896,0.7329376854599406,1743865977,,False,13,85af8_00008,2025-04-05_17-12-57,1.0407311916351318,15.915055990219116,37407,MacBook-Pro-8,127.0.0.1,15.915055990219116,13
0.09205336987294933,0.7299703264094956,1743865978,,False,14,85af8_00008,2025-04-05_17-12-58,1.031477689743042,16.946533679962158,37407,MacBook-Pro-8,127.0.0.1,16.946533679962158,14
0.08814289243045179,0.7091988130563798,1743865979,,False,15,85af8_00008,2025-04-05_17-12-59,1.0259130001068115,17.97244668006897,37407,MacBook-Pro-8,127.0.0.1,17.97244668006897,15
0.08232268039137125,0.7329376854599406,1743865980,,False,16,85af8_00008,2025-04-05_17-13-00,0.9993119239807129,18.971758604049683,37407,MacBook-Pro-8,127.0.0.1,18.971758604049683,16
0.07768704852258618,0.7507418397626113,1743865981,,False,17,85af8_00008,2025-04-05_17-13-01,1.0290818214416504,20.000840425491333,37407,MacBook-Pro-8,127.0.0.1,20.000840425491333,17
0.0862029953436418,0.7329376854599406,1743865982,,False,18,85af8_00008,2025-04-05_17-13-02,1.043187141418457,21.04402756690979,37407,MacBook-Pro-8,127.0.0.1,21.04402756690979,18
0.0816172801635482,0.7388724035608308,1743865983,,False,19,85af8_00008,2025-04-05_17-13-03,1.0221879482269287,22.06621551513672,37407,MacBook-Pro-8,127.0.0.1,22.06621551513672,19
0.08171857554804195,0.7240356083086054,1743865984,,False,20,85af8_00008,2025-04-05_17-13-04,1.0206961631774902,23.08691167831421,37407,MacBook-Pro-8,127.0.0.1,23.08691167831421,20
0.09108477712354877,0.712166172106825,1743865985,,False,21,85af8_00008,2025-04-05_17-13-05,1.029458999633789,24.116370677947998,37407,MacBook-Pro-8,127.0.0.1,24.116370677947998,21
0.08343619603494351,0.7477744807121661,1743865986,,False,22,85af8_00008,2025-04-05_17-13-06,1.0270299911499023,25.1434006690979,37407,MacBook-Pro-8,127.0.0.1,25.1434006690979,22
0.11866886659779331,0.658753709198813,1743865987,,False,23,85af8_00008,2025-04-05_17-13-07,1.0082390308380127,26.151639699935913,37407,MacBook-Pro-8,127.0.0.1,26.151639699935913,23
0.08611033204942942,0.7002967359050445,1743865988,,False,24,85af8_00008,2025-04-05_17-13-08,1.0373198986053467,27.18895959854126,37407,MacBook-Pro-8,127.0.0.1,27.18895959854126,24
0.08485923436554996,0.7299703264094956,1743865990,,False,25,85af8_00008,2025-04-05_17-13-10,1.0370259284973145,28.225985527038574,37407,MacBook-Pro-8,127.0.0.1,28.225985527038574,25
0.0870502659288997,0.7062314540059347,1743865991,,False,26,85af8_00008,2025-04-05_17-13-11,1.0010309219360352,29.22701644897461,37407,MacBook-Pro-8,127.0.0.1,29.22701644897461,26
0.08599105282601985,0.7477744807121661,1743865992,,False,27,85af8_00008,2025-04-05_17-13-12,1.0258839130401611,30.25290036201477,37407,MacBook-Pro-8,127.0.0.1,30.25290036201477,27
0.08948542753403838,0.7151335311572701,1743865993,,False,28,85af8_00008,2025-04-05_17-13-13,1.0188589096069336,31.271759271621704,37407,MacBook-Pro-8,127.0.0.1,31.271759271621704,28
