loss,accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.18281668424606323,0.3768545994065282,1743859309,,False,1,60ce9_00009,2025-04-05_15-21-49,5.27031397819519,5.27031397819519,31135,MacBook-Pro-8,127.0.0.1,5.27031397819519,1
0.17562434701032417,0.39465875370919884,1743859313,,False,2,60ce9_00009,2025-04-05_15-21-53,3.500472068786621,8.770786046981812,31135,MacBook-Pro-8,127.0.0.1,8.770786046981812,2
0.16699381969695867,0.4035608308605341,1743859316,,False,3,60ce9_00009,2025-04-05_15-21-56,3.472266674041748,12.24305272102356,31135,MacBook-Pro-8,127.0.0.1,12.24305272102356,3
0.15948781457751296,0.4421364985163205,1743859320,,False,4,60ce9_00009,2025-04-05_15-22-00,3.4801580905914307,15.72321081161499,31135,MacBook-Pro-8,127.0.0.1,15.72321081161499,4
0.15456711951383326,0.4807121661721068,1743859323,,False,5,60ce9_00009,2025-04-05_15-22-03,3.4866390228271484,19.20984983444214,31135,MacBook-Pro-8,127.0.0.1,19.20984983444214,5
0.15044176786444907,0.49258160237388726,1743859327,,False,6,60ce9_00009,2025-04-05_15-22-07,3.482372999191284,22.692222833633423,31135,MacBook-Pro-8,127.0.0.1,22.692222833633423,6
0.1453532252547353,0.49851632047477745,1743859330,,False,7,60ce9_00009,2025-04-05_15-22-10,3.485457181930542,26.177680015563965,31135,MacBook-Pro-8,127.0.0.1,26.177680015563965,7
0.14173062145709991,0.5341246290801187,1743859334,,False,8,60ce9_00009,2025-04-05_15-22-14,3.47800874710083,29.655688762664795,31135,MacBook-Pro-8,127.0.0.1,29.655688762664795,8
0.13845209690720536,0.5489614243323442,1743859337,,False,9,60ce9_00009,2025-04-05_15-22-17,3.475111246109009,33.130800008773804,31135,MacBook-Pro-8,127.0.0.1,33.130800008773804,9
0.1338055357336998,0.5875370919881305,1743859341,,False,10,60ce9_00009,2025-04-05_15-22-21,3.4856419563293457,36.61644196510315,31135,MacBook-Pro-8,127.0.0.1,36.61644196510315,10
0.1324080667176912,0.5727002967359051,1743859344,,False,11,60ce9_00009,2025-04-05_15-22-24,3.4837121963500977,40.10015416145325,31135,MacBook-Pro-8,127.0.0.1,40.10015416145325,11
0.1282911527641984,0.5905044510385756,1743859348,,False,12,60ce9_00009,2025-04-05_15-22-28,3.47532320022583,43.57547736167908,31135,MacBook-Pro-8,127.0.0.1,43.57547736167908,12
0.12722533975922784,0.5964391691394659,1743859351,,False,13,60ce9_00009,2025-04-05_15-22-31,3.4789581298828125,47.05443549156189,31135,MacBook-Pro-8,127.0.0.1,47.05443549156189,13
0.12555337593305943,0.6053412462908012,1743859355,,False,14,60ce9_00009,2025-04-05_15-22-35,3.479426145553589,50.53386163711548,31135,MacBook-Pro-8,127.0.0.1,50.53386163711548,14
0.12284773033718731,0.6023738872403561,1743859358,,False,15,60ce9_00009,2025-04-05_15-22-38,3.485179901123047,54.019041538238525,31135,MacBook-Pro-8,127.0.0.1,54.019041538238525,15
0.12096548669560012,0.6142433234421365,1743859362,,False,16,60ce9_00009,2025-04-05_15-22-42,3.4884438514709473,57.50748538970947,31135,MacBook-Pro-8,127.0.0.1,57.50748538970947,16
0.11914339505655822,0.6261127596439169,1743859365,,False,17,60ce9_00009,2025-04-05_15-22-45,3.4764509201049805,60.98393630981445,31135,MacBook-Pro-8,127.0.0.1,60.98393630981445,17
0.11784538825930552,0.6231454005934718,1743859369,,False,18,60ce9_00009,2025-04-05_15-22-49,3.475493907928467,64.45943021774292,31135,MacBook-Pro-8,127.0.0.1,64.45943021774292,18
0.11620103567838669,0.629080118694362,1743859372,,False,19,60ce9_00009,2025-04-05_15-22-52,3.480786085128784,67.9402163028717,31135,MacBook-Pro-8,127.0.0.1,67.9402163028717,19
0.11418951354747595,0.6409495548961425,1743859376,,False,20,60ce9_00009,2025-04-05_15-22-56,3.4775428771972656,71.41775918006897,31135,MacBook-Pro-8,127.0.0.1,71.41775918006897,20
0.11158424243330956,0.6409495548961425,1743859379,,False,21,60ce9_00009,2025-04-05_15-22-59,3.4759089946746826,74.89366817474365,31135,MacBook-Pro-8,127.0.0.1,74.89366817474365,21
0.11087303617319395,0.6498516320474778,1743859383,,False,22,60ce9_00009,2025-04-05_15-23-03,3.49245285987854,78.38612103462219,31135,MacBook-Pro-8,127.0.0.1,78.38612103462219,22
0.10860938474882481,0.6676557863501483,1743859386,,False,23,60ce9_00009,2025-04-05_15-23-06,3.4820291996002197,81.86815023422241,31135,MacBook-Pro-8,127.0.0.1,81.86815023422241,23
0.10703095767733663,0.6498516320474778,1743859390,,False,24,60ce9_00009,2025-04-05_15-23-10,3.479038953781128,85.34718918800354,31135,MacBook-Pro-8,127.0.0.1,85.34718918800354,24
0.10598891557649125,0.6706231454005934,1743859393,,False,25,60ce9_00009,2025-04-05_15-23-13,3.4837591648101807,88.83094835281372,31135,MacBook-Pro-8,127.0.0.1,88.83094835281372,25
0.10445156962025998,0.6765578635014837,1743859396,,False,26,60ce9_00009,2025-04-05_15-23-16,3.470961093902588,92.30190944671631,31135,MacBook-Pro-8,127.0.0.1,92.30190944671631,26
0.10281002296264781,0.6765578635014837,1743859400,,False,27,60ce9_00009,2025-04-05_15-23-20,3.3006751537323,95.60258460044861,31135,MacBook-Pro-8,127.0.0.1,95.60258460044861,27
